"","Date","WeekDay","Hour","PatientVolume"
"5283","8/9/2009","Sun",2,58
"5284","8/9/2009","Sun",3,64
"5285","8/9/2009","Sun",4,62
"5286","8/9/2009","Sun",5,62
"5287","8/9/2009","Sun",6,68
"5288","8/9/2009","Sun",7,76
"5289","8/9/2009","Sun",8,76
"5290","8/9/2009","Sun",9,79
"5291","8/9/2009","Sun",10,76
"5292","8/9/2009","Sun",11,80
"5293","8/9/2009","Sun",12,75
"5294","8/9/2009","Sun",13,68
"5295","8/9/2009","Sun",14,69
"5296","8/9/2009","Sun",15,73
"5297","8/9/2009","Sun",16,70
"5298","8/9/2009","Sun",17,67
"5299","8/9/2009","Sun",18,71
"5300","8/9/2009","Sun",19,71
"5301","8/9/2009","Sun",20,69
"5302","8/9/2009","Sun",21,69
"5303","8/9/2009","Sun",22,62
"5304","8/9/2009","Sun",23,63
"5305","8/10/2009","Mon",0,65
"5306","8/10/2009","Mon",1,68
"5307","8/10/2009","Mon",2,74
"5308","8/10/2009","Mon",3,70
"5309","8/10/2009","Mon",4,74
"5310","8/10/2009","Mon",5,77
"5311","8/10/2009","Mon",6,83
"5312","8/10/2009","Mon",7,79
"5313","8/10/2009","Mon",8,79
"5314","8/10/2009","Mon",9,78
"5315","8/10/2009","Mon",10,87
"5316","8/10/2009","Mon",11,92
"5317","8/10/2009","Mon",12,92
"5318","8/10/2009","Mon",13,81
"5319","8/10/2009","Mon",14,77
"5320","8/10/2009","Mon",15,79
"5321","8/10/2009","Mon",16,73
"5322","8/10/2009","Mon",17,77
"5323","8/10/2009","Mon",18,83
"5324","8/10/2009","Mon",19,87
"5325","8/10/2009","Mon",20,77
"5326","8/10/2009","Mon",21,73
"5327","8/10/2009","Mon",22,66
"5328","8/10/2009","Mon",23,69
"5329","8/11/2009","Tue",0,69
"5330","8/11/2009","Tue",1,64
"5331","8/11/2009","Tue",2,69
"5332","8/11/2009","Tue",3,71
"5333","8/11/2009","Tue",4,72
"5334","8/11/2009","Tue",5,71
"5335","8/11/2009","Tue",6,73
"5336","8/11/2009","Tue",7,83
"5337","8/11/2009","Tue",8,85
"5338","8/11/2009","Tue",9,85
"5339","8/11/2009","Tue",10,95
"5340","8/11/2009","Tue",11,96
"5341","8/11/2009","Tue",12,87
"5342","8/11/2009","Tue",13,81
"5343","8/11/2009","Tue",14,74
"5344","8/11/2009","Tue",15,81
"5345","8/11/2009","Tue",16,72
"5346","8/11/2009","Tue",17,75
"5347","8/11/2009","Tue",18,81
"5348","8/11/2009","Tue",19,83
"5349","8/11/2009","Tue",20,73
"5350","8/11/2009","Tue",21,79
"5351","8/11/2009","Tue",22,69
"5352","8/11/2009","Tue",23,67
"5353","8/12/2009","Wed",0,63
"5354","8/12/2009","Wed",1,64
"5355","8/12/2009","Wed",2,57
"5356","8/12/2009","Wed",3,59
"5357","8/12/2009","Wed",4,62
"5358","8/12/2009","Wed",5,68
"5359","8/12/2009","Wed",6,72
"5360","8/12/2009","Wed",7,75
"5361","8/12/2009","Wed",8,74
"5362","8/12/2009","Wed",9,78
"5363","8/12/2009","Wed",10,84
"5364","8/12/2009","Wed",11,89
"5365","8/12/2009","Wed",12,80
"5366","8/12/2009","Wed",13,75
"5367","8/12/2009","Wed",14,71
"5368","8/12/2009","Wed",15,75
"5369","8/12/2009","Wed",16,73
"5370","8/12/2009","Wed",17,75
"5371","8/12/2009","Wed",18,83
"5372","8/12/2009","Wed",19,74
"5373","8/12/2009","Wed",20,75
"5374","8/12/2009","Wed",21,75
"5375","8/12/2009","Wed",22,69
"5376","8/12/2009","Wed",23,64
"5377","8/13/2009","Thu",0,62
"5378","8/13/2009","Thu",1,60
"5379","8/13/2009","Thu",2,58
"5380","8/13/2009","Thu",3,57
"5381","8/13/2009","Thu",4,56
"5382","8/13/2009","Thu",5,61
"5383","8/13/2009","Thu",6,62
"5384","8/13/2009","Thu",7,70
"5385","8/13/2009","Thu",8,79
"5386","8/13/2009","Thu",9,82
"5387","8/13/2009","Thu",10,80
"5388","8/13/2009","Thu",11,89
"5389","8/13/2009","Thu",12,83
"5390","8/13/2009","Thu",13,77
"5391","8/13/2009","Thu",14,75
"5392","8/13/2009","Thu",15,82
"5393","8/13/2009","Thu",16,81
"5394","8/13/2009","Thu",17,81
"5395","8/13/2009","Thu",18,85
"5396","8/13/2009","Thu",19,80
"5397","8/13/2009","Thu",20,73
"5398","8/13/2009","Thu",21,76
"5399","8/13/2009","Thu",22,72
"5400","8/13/2009","Thu",23,71
"5401","8/14/2009","Fri",0,66
"5402","8/14/2009","Fri",1,69
"5403","8/14/2009","Fri",2,71
"5404","8/14/2009","Fri",3,72
"5405","8/14/2009","Fri",4,64
"5406","8/14/2009","Fri",5,66
"5407","8/14/2009","Fri",6,69
"5408","8/14/2009","Fri",7,72
"5409","8/14/2009","Fri",8,72
"5410","8/14/2009","Fri",9,75
"5411","8/14/2009","Fri",10,80
"5412","8/14/2009","Fri",11,85
"5413","8/14/2009","Fri",12,75
"5414","8/14/2009","Fri",13,70
"5415","8/14/2009","Fri",14,72
"5416","8/14/2009","Fri",15,78
"5417","8/14/2009","Fri",16,72
"5418","8/14/2009","Fri",17,73
"5419","8/14/2009","Fri",18,74
"5420","8/14/2009","Fri",19,81
"5421","8/14/2009","Fri",20,72
"5422","8/14/2009","Fri",21,66
"5423","8/14/2009","Fri",22,58
"5424","8/14/2009","Fri",23,57
"5425","8/15/2009","Sat",0,47
"5426","8/15/2009","Sat",1,48
"5427","8/15/2009","Sat",2,46
"5428","8/15/2009","Sat",3,51
"5429","8/15/2009","Sat",4,51
"5430","8/15/2009","Sat",5,51
"5431","8/15/2009","Sat",6,58
"5432","8/15/2009","Sat",7,68
"5433","8/15/2009","Sat",8,71
"5434","8/15/2009","Sat",9,75
"5435","8/15/2009","Sat",10,78
"5436","8/15/2009","Sat",11,84
"5437","8/15/2009","Sat",12,78
"5438","8/15/2009","Sat",13,73
"5439","8/15/2009","Sat",14,66
"5440","8/15/2009","Sat",15,72
"5441","8/15/2009","Sat",16,64
"5442","8/15/2009","Sat",17,61
"5443","8/15/2009","Sat",18,67
"5444","8/15/2009","Sat",19,65
"5445","8/15/2009","Sat",20,66
"5446","8/15/2009","Sat",21,63
"5447","8/15/2009","Sat",22,58
"5448","8/15/2009","Sat",23,61
"5449","8/16/2009","Sun",0,61
"5450","8/16/2009","Sun",1,57
"5451","8/16/2009","Sun",2,65
"5452","8/16/2009","Sun",3,63
"5453","8/16/2009","Sun",4,64
"5454","8/16/2009","Sun",5,61
"5455","8/16/2009","Sun",6,67
"5456","8/16/2009","Sun",7,69
"5457","8/16/2009","Sun",8,70
"5458","8/16/2009","Sun",9,77
"5459","8/16/2009","Sun",10,83
"5460","8/16/2009","Sun",11,90
"5461","8/16/2009","Sun",12,83
"5462","8/16/2009","Sun",13,79
"5463","8/16/2009","Sun",14,82
"5464","8/16/2009","Sun",15,81
"5465","8/16/2009","Sun",16,76
"5466","8/16/2009","Sun",17,73
"5467","8/16/2009","Sun",18,73
"5468","8/16/2009","Sun",19,70
"5469","8/16/2009","Sun",20,68
"5470","8/16/2009","Sun",21,62
"5471","8/16/2009","Sun",22,51
"5472","8/16/2009","Sun",23,54
"5473","8/17/2009","Mon",0,63
"5474","8/17/2009","Mon",1,70
"5475","8/17/2009","Mon",2,68
"5476","8/17/2009","Mon",3,72
"5477","8/17/2009","Mon",4,78
"5478","8/17/2009","Mon",5,82
"5479","8/17/2009","Mon",6,85
"5480","8/17/2009","Mon",7,86
"5481","8/17/2009","Mon",8,92
"5482","8/17/2009","Mon",9,99
"5483","8/17/2009","Mon",10,101
"5484","8/17/2009","Mon",11,107
"5485","8/17/2009","Mon",12,96
"5486","8/17/2009","Mon",13,95
"5487","8/17/2009","Mon",14,84
"5488","8/17/2009","Mon",15,88
"5489","8/17/2009","Mon",16,83
"5490","8/17/2009","Mon",17,79
"5491","8/17/2009","Mon",18,86
"5492","8/17/2009","Mon",19,84
"5493","8/17/2009","Mon",20,83
"5494","8/17/2009","Mon",21,83
"5495","8/17/2009","Mon",22,74
"5496","8/17/2009","Mon",23,74
"5497","8/18/2009","Tue",0,72
"5498","8/18/2009","Tue",1,77
"5499","8/18/2009","Tue",2,76
"5500","8/18/2009","Tue",3,82
"5501","8/18/2009","Tue",4,81
"5502","8/18/2009","Tue",5,80
"5503","8/18/2009","Tue",6,90
"5504","8/18/2009","Tue",7,93
"5505","8/18/2009","Tue",8,92
"5506","8/18/2009","Tue",9,89
"5507","8/18/2009","Tue",10,101
"5508","8/18/2009","Tue",11,106
"5509","8/18/2009","Tue",12,94
"5510","8/18/2009","Tue",13,90
"5511","8/18/2009","Tue",14,82
"5512","8/18/2009","Tue",15,82
"5513","8/18/2009","Tue",16,75
"5514","8/18/2009","Tue",17,76
"5515","8/18/2009","Tue",18,74
"5516","8/18/2009","Tue",19,76
"5517","8/18/2009","Tue",20,82
"5518","8/18/2009","Tue",21,78
"5519","8/18/2009","Tue",22,71
"5520","8/18/2009","Tue",23,73
"5521","8/19/2009","Wed",0,63
"5522","8/19/2009","Wed",1,66
"5523","8/19/2009","Wed",2,62
"5524","8/19/2009","Wed",3,59
"5525","8/19/2009","Wed",4,57
"5526","8/19/2009","Wed",5,58
"5527","8/19/2009","Wed",6,67
"5528","8/19/2009","Wed",7,75
"5529","8/19/2009","Wed",8,71
"5530","8/19/2009","Wed",9,72
"5531","8/19/2009","Wed",10,77
"5532","8/19/2009","Wed",11,89
"5533","8/19/2009","Wed",12,87
"5534","8/19/2009","Wed",13,79
"5535","8/19/2009","Wed",14,81
"5536","8/19/2009","Wed",15,81
"5537","8/19/2009","Wed",16,76
"5538","8/19/2009","Wed",17,72
"5539","8/19/2009","Wed",18,78
"5540","8/19/2009","Wed",19,69
"5541","8/19/2009","Wed",20,61
"5542","8/19/2009","Wed",21,68
"5543","8/19/2009","Wed",22,57
"5544","8/19/2009","Wed",23,58
"5545","8/20/2009","Thu",0,58
"5546","8/20/2009","Thu",1,63
"5547","8/20/2009","Thu",2,59
"5548","8/20/2009","Thu",3,60
"5549","8/20/2009","Thu",4,63
"5550","8/20/2009","Thu",5,63
"5551","8/20/2009","Thu",6,61
"5552","8/20/2009","Thu",7,73
"5553","8/20/2009","Thu",8,73
"5554","8/20/2009","Thu",9,72
"5555","8/20/2009","Thu",10,75
"5556","8/20/2009","Thu",11,81
"5557","8/20/2009","Thu",12,77
"5558","8/20/2009","Thu",13,65
"5559","8/20/2009","Thu",14,66
"5560","8/20/2009","Thu",15,69
"5561","8/20/2009","Thu",16,68
"5562","8/20/2009","Thu",17,65
"5563","8/20/2009","Thu",18,74
"5564","8/20/2009","Thu",19,66
"5565","8/20/2009","Thu",20,61
"5566","8/20/2009","Thu",21,58
"5567","8/20/2009","Thu",22,54
"5568","8/20/2009","Thu",23,54
"5569","8/21/2009","Fri",0,48
"5570","8/21/2009","Fri",1,55
"5571","8/21/2009","Fri",2,55
"5572","8/21/2009","Fri",3,56
"5573","8/21/2009","Fri",4,51
"5574","8/21/2009","Fri",5,53
"5575","8/21/2009","Fri",6,59
"5576","8/21/2009","Fri",7,60
"5577","8/21/2009","Fri",8,59
"5578","8/21/2009","Fri",9,58
"5579","8/21/2009","Fri",10,73
"5580","8/21/2009","Fri",11,75
"5581","8/21/2009","Fri",12,76
"5582","8/21/2009","Fri",13,73
"5583","8/21/2009","Fri",14,67
"5584","8/21/2009","Fri",15,68
"5585","8/21/2009","Fri",16,61
"5586","8/21/2009","Fri",17,66
"5587","8/21/2009","Fri",18,68
"5588","8/21/2009","Fri",19,70
"5589","8/21/2009","Fri",20,66
"5590","8/21/2009","Fri",21,67
"5591","8/21/2009","Fri",22,64
"5592","8/21/2009","Fri",23,58
"5593","8/22/2009","Sat",0,53
"5594","8/22/2009","Sat",1,48
"5595","8/22/2009","Sat",2,55
"5596","8/22/2009","Sat",3,55
"5597","8/22/2009","Sat",4,55
"5598","8/22/2009","Sat",5,52
"5599","8/22/2009","Sat",6,62
"5600","8/22/2009","Sat",7,68
"5601","8/22/2009","Sat",8,70
"5602","8/22/2009","Sat",9,67
"5603","8/22/2009","Sat",10,69
"5604","8/22/2009","Sat",11,75
"5605","8/22/2009","Sat",12,74
"5606","8/22/2009","Sat",13,69
"5607","8/22/2009","Sat",14,64
"5608","8/22/2009","Sat",15,66
"5609","8/22/2009","Sat",16,60
"5610","8/22/2009","Sat",17,61
"5611","8/22/2009","Sat",18,60
"5612","8/22/2009","Sat",19,59
"5613","8/22/2009","Sat",20,59
"5614","8/22/2009","Sat",21,54
"5615","8/22/2009","Sat",22,45
"5616","8/22/2009","Sat",23,47
"5617","8/23/2009","Sun",0,51
"5618","8/23/2009","Sun",1,49
"5619","8/23/2009","Sun",2,50
"5620","8/23/2009","Sun",3,49
"5621","8/23/2009","Sun",4,49
"5622","8/23/2009","Sun",5,52
"5623","8/23/2009","Sun",6,63
"5624","8/23/2009","Sun",7,63
"5625","8/23/2009","Sun",8,64
"5626","8/23/2009","Sun",9,72
"5627","8/23/2009","Sun",10,75
"5628","8/23/2009","Sun",11,78
"5629","8/23/2009","Sun",12,69
"5630","8/23/2009","Sun",13,64
"5631","8/23/2009","Sun",14,67
"5632","8/23/2009","Sun",15,66
"5633","8/23/2009","Sun",16,68
"5634","8/23/2009","Sun",17,70
"5635","8/23/2009","Sun",18,73
"5636","8/23/2009","Sun",19,66
"5637","8/23/2009","Sun",20,58
"5638","8/23/2009","Sun",21,58
"5639","8/23/2009","Sun",22,48
"5640","8/23/2009","Sun",23,43
"5641","8/24/2009","Mon",0,59
"5642","8/24/2009","Mon",1,58
"5643","8/24/2009","Mon",2,59
"5644","8/24/2009","Mon",3,60
"5645","8/24/2009","Mon",4,58
"5646","8/24/2009","Mon",5,62
"5647","8/24/2009","Mon",6,68
"5648","8/24/2009","Mon",7,74
"5649","8/24/2009","Mon",8,73
"5650","8/24/2009","Mon",9,78
"5651","8/24/2009","Mon",10,85
"5652","8/24/2009","Mon",11,91
"5653","8/24/2009","Mon",12,80
"5654","8/24/2009","Mon",13,77
"5655","8/24/2009","Mon",14,75
"5656","8/24/2009","Mon",15,78
"5657","8/24/2009","Mon",16,77
"5658","8/24/2009","Mon",17,71
"5659","8/24/2009","Mon",18,78
"5660","8/24/2009","Mon",19,80
"5661","8/24/2009","Mon",20,78
"5662","8/24/2009","Mon",21,73
"5663","8/24/2009","Mon",22,76
"5664","8/24/2009","Mon",23,71
"5665","8/25/2009","Tue",0,79
"5666","8/25/2009","Tue",1,77
"5667","8/25/2009","Tue",2,70
"5668","8/25/2009","Tue",3,70
"5669","8/25/2009","Tue",4,71
"5670","8/25/2009","Tue",5,67
"5671","8/25/2009","Tue",6,71
"5672","8/25/2009","Tue",7,70
"5673","8/25/2009","Tue",8,75
"5674","8/25/2009","Tue",9,75
"5675","8/25/2009","Tue",10,84
"5676","8/25/2009","Tue",11,93
"5677","8/25/2009","Tue",12,89
"5678","8/25/2009","Tue",13,84
"5679","8/25/2009","Tue",14,86
"5680","8/25/2009","Tue",15,83
"5681","8/25/2009","Tue",16,81
"5682","8/25/2009","Tue",17,81
"5683","8/25/2009","Tue",18,84
"5684","8/25/2009","Tue",19,84
"5685","8/25/2009","Tue",20,76
"5686","8/25/2009","Tue",21,71
"5687","8/25/2009","Tue",22,65
"5688","8/25/2009","Tue",23,61
"5689","8/26/2009","Wed",0,59
"5690","8/26/2009","Wed",1,58
"5691","8/26/2009","Wed",2,62
"5692","8/26/2009","Wed",3,65
"5693","8/26/2009","Wed",4,65
"5694","8/26/2009","Wed",5,65
"5695","8/26/2009","Wed",6,72
"5696","8/26/2009","Wed",7,78
"5697","8/26/2009","Wed",8,80
"5698","8/26/2009","Wed",9,74
"5699","8/26/2009","Wed",10,78
"5700","8/26/2009","Wed",11,89
"5701","8/26/2009","Wed",12,85
"5702","8/26/2009","Wed",13,81
"5703","8/26/2009","Wed",14,74
"5704","8/26/2009","Wed",15,76
"5705","8/26/2009","Wed",16,74
"5706","8/26/2009","Wed",17,77
"5707","8/26/2009","Wed",18,80
"5708","8/26/2009","Wed",19,80
"5709","8/26/2009","Wed",20,74
"5710","8/26/2009","Wed",21,78
"5711","8/26/2009","Wed",22,67
"5712","8/26/2009","Wed",23,72
"5713","8/27/2009","Thu",0,70
"5714","8/27/2009","Thu",1,72
"5715","8/27/2009","Thu",2,67
"5716","8/27/2009","Thu",3,67
"5717","8/27/2009","Thu",4,69
"5718","8/27/2009","Thu",5,67
"5719","8/27/2009","Thu",6,70
"5720","8/27/2009","Thu",7,78
"5721","8/27/2009","Thu",8,81
"5722","8/27/2009","Thu",9,85
"5723","8/27/2009","Thu",10,88
"5724","8/27/2009","Thu",11,95
"5725","8/27/2009","Thu",12,93
"5726","8/27/2009","Thu",13,84
"5727","8/27/2009","Thu",14,82
"5728","8/27/2009","Thu",15,84
"5729","8/27/2009","Thu",16,73
"5730","8/27/2009","Thu",17,77
"5731","8/27/2009","Thu",18,74
"5732","8/27/2009","Thu",19,79
"5733","8/27/2009","Thu",20,71
"5734","8/27/2009","Thu",21,71
"5735","8/27/2009","Thu",22,62
"5736","8/27/2009","Thu",23,55
"5737","8/28/2009","Fri",0,52
"5738","8/28/2009","Fri",1,52
"5739","8/28/2009","Fri",2,53
"5740","8/28/2009","Fri",3,57
"5741","8/28/2009","Fri",4,56
"5742","8/28/2009","Fri",5,62
"5743","8/28/2009","Fri",6,62
"5744","8/28/2009","Fri",7,64
"5745","8/28/2009","Fri",8,64
"5746","8/28/2009","Fri",9,70
"5747","8/28/2009","Fri",10,79
"5748","8/28/2009","Fri",11,83
"5749","8/28/2009","Fri",12,74
"5750","8/28/2009","Fri",13,71
"5751","8/28/2009","Fri",14,68
"5752","8/28/2009","Fri",15,66
"5753","8/28/2009","Fri",16,63
"5754","8/28/2009","Fri",17,65
"5755","8/28/2009","Fri",18,74
"5756","8/28/2009","Fri",19,66
"5757","8/28/2009","Fri",20,62
"5758","8/28/2009","Fri",21,64
"5759","8/28/2009","Fri",22,56
"5760","8/28/2009","Fri",23,54
"5761","8/29/2009","Sat",0,52
"5762","8/29/2009","Sat",1,48
"5763","8/29/2009","Sat",2,55
"5764","8/29/2009","Sat",3,62
"5765","8/29/2009","Sat",4,55
"5766","8/29/2009","Sat",5,52
"5767","8/29/2009","Sat",6,62
"5768","8/29/2009","Sat",7,62
"5769","8/29/2009","Sat",8,64
"5770","8/29/2009","Sat",9,71
"5771","8/29/2009","Sat",10,75
"5772","8/29/2009","Sat",11,75
"5773","8/29/2009","Sat",12,67
"5774","8/29/2009","Sat",13,68
"5775","8/29/2009","Sat",14,59
"5776","8/29/2009","Sat",15,60
"5777","8/29/2009","Sat",16,54
"5778","8/29/2009","Sat",17,65
"5779","8/29/2009","Sat",18,69
"5780","8/29/2009","Sat",19,74
"5781","8/29/2009","Sat",20,61
"5782","8/29/2009","Sat",21,57
"5783","8/29/2009","Sat",22,50
"5784","8/29/2009","Sat",23,57
"5785","8/30/2009","Sun",0,56
"5786","8/30/2009","Sun",1,57
"5787","8/30/2009","Sun",2,62
"5788","8/30/2009","Sun",3,58
"5789","8/30/2009","Sun",4,52
"5790","8/30/2009","Sun",5,58
"5791","8/30/2009","Sun",6,59
"5792","8/30/2009","Sun",7,64
"5793","8/30/2009","Sun",8,69
"5794","8/30/2009","Sun",9,71
"5795","8/30/2009","Sun",10,73
"5796","8/30/2009","Sun",11,72
"5797","8/30/2009","Sun",12,66
"5798","8/30/2009","Sun",13,64
"5799","8/30/2009","Sun",14,62
"5800","8/30/2009","Sun",15,63
"5801","8/30/2009","Sun",16,62
"5802","8/30/2009","Sun",17,64
"5803","8/30/2009","Sun",18,64
"5804","8/30/2009","Sun",19,64
"5805","8/30/2009","Sun",20,59
"5806","8/30/2009","Sun",21,57
"5807","8/30/2009","Sun",22,53
"5808","8/30/2009","Sun",23,49
"5809","8/31/2009","Mon",0,54
"5810","8/31/2009","Mon",1,54
"5811","8/31/2009","Mon",2,60
"5812","8/31/2009","Mon",3,62
"5813","8/31/2009","Mon",4,70
"5814","8/31/2009","Mon",5,71
"5815","8/31/2009","Mon",6,71
"5816","8/31/2009","Mon",7,73
"5817","8/31/2009","Mon",8,76
"5818","8/31/2009","Mon",9,74
"5819","8/31/2009","Mon",10,87
"5820","8/31/2009","Mon",11,84
"5821","8/31/2009","Mon",12,81
"5822","8/31/2009","Mon",13,74
"5823","8/31/2009","Mon",14,75
"5824","8/31/2009","Mon",15,71
"5825","8/31/2009","Mon",16,67
"5826","8/31/2009","Mon",17,73
"5827","8/31/2009","Mon",18,77
"5828","8/31/2009","Mon",19,76
"5829","8/31/2009","Mon",20,77
"5830","8/31/2009","Mon",21,70
"5831","8/31/2009","Mon",22,63
"5832","8/31/2009","Mon",23,68
"5833","9/1/2009","Tue",0,63
"5834","9/1/2009","Tue",1,65
"5835","9/1/2009","Tue",2,60
"5836","9/1/2009","Tue",3,67
"5837","9/1/2009","Tue",4,66
"5838","9/1/2009","Tue",5,71
"5839","9/1/2009","Tue",6,70
"5840","9/1/2009","Tue",7,78
"5841","9/1/2009","Tue",8,78
"5842","9/1/2009","Tue",9,77
"5843","9/1/2009","Tue",10,83
"5844","9/1/2009","Tue",11,91
"5845","9/1/2009","Tue",12,82
"5846","9/1/2009","Tue",13,75
"5847","9/1/2009","Tue",14,74
"5848","9/1/2009","Tue",15,78
"5849","9/1/2009","Tue",16,73
"5850","9/1/2009","Tue",17,81
"5851","9/1/2009","Tue",18,82
"5852","9/1/2009","Tue",19,75
"5853","9/1/2009","Tue",20,76
"5854","9/1/2009","Tue",21,76
"5855","9/1/2009","Tue",22,74
"5856","9/1/2009","Tue",23,72
"5857","9/2/2009","Wed",0,61
"5858","9/2/2009","Wed",1,61
"5859","9/2/2009","Wed",2,68
"5860","9/2/2009","Wed",3,62
"5861","9/2/2009","Wed",4,60
"5862","9/2/2009","Wed",5,65
"5863","9/2/2009","Wed",6,69
"5864","9/2/2009","Wed",7,70
"5865","9/2/2009","Wed",8,67
"5866","9/2/2009","Wed",9,73
"5867","9/2/2009","Wed",10,81
"5868","9/2/2009","Wed",11,85
"5869","9/2/2009","Wed",12,83
"5870","9/2/2009","Wed",13,77
"5871","9/2/2009","Wed",14,78
"5872","9/2/2009","Wed",15,78
"5873","9/2/2009","Wed",16,75
"5874","9/2/2009","Wed",17,70
"5875","9/2/2009","Wed",18,79
"5876","9/2/2009","Wed",19,76
"5877","9/2/2009","Wed",20,78
"5878","9/2/2009","Wed",21,77
"5879","9/2/2009","Wed",22,72
"5880","9/2/2009","Wed",23,71
"5881","9/3/2009","Thu",0,71
"5882","9/3/2009","Thu",1,70
"5883","9/3/2009","Thu",2,63
"5884","9/3/2009","Thu",3,71
"5885","9/3/2009","Thu",4,65
"5886","9/3/2009","Thu",5,69
"5887","9/3/2009","Thu",6,64
"5888","9/3/2009","Thu",7,74
"5889","9/3/2009","Thu",8,70
"5890","9/3/2009","Thu",9,77
"5891","9/3/2009","Thu",10,87
"5892","9/3/2009","Thu",11,89
"5893","9/3/2009","Thu",12,77
"5894","9/3/2009","Thu",13,78
"5895","9/3/2009","Thu",14,67
"5896","9/3/2009","Thu",15,68
"5897","9/3/2009","Thu",16,65
"5898","9/3/2009","Thu",17,74
"5899","9/3/2009","Thu",18,75
"5900","9/3/2009","Thu",19,73
"5901","9/3/2009","Thu",20,73
"5902","9/3/2009","Thu",21,69
"5903","9/3/2009","Thu",22,69
"5904","9/3/2009","Thu",23,66
"5905","9/4/2009","Fri",0,62
"5906","9/4/2009","Fri",1,68
"5907","9/4/2009","Fri",2,69
"5908","9/4/2009","Fri",3,66
"5909","9/4/2009","Fri",4,61
"5910","9/4/2009","Fri",5,60
"5911","9/4/2009","Fri",6,62
"5912","9/4/2009","Fri",7,70
"5913","9/4/2009","Fri",8,75
"5914","9/4/2009","Fri",9,79
"5915","9/4/2009","Fri",10,82
"5916","9/4/2009","Fri",11,90
"5917","9/4/2009","Fri",12,81
"5918","9/4/2009","Fri",13,77
"5919","9/4/2009","Fri",14,69
"5920","9/4/2009","Fri",15,70
"5921","9/4/2009","Fri",16,62
"5922","9/4/2009","Fri",17,62
"5923","9/4/2009","Fri",18,69
"5924","9/4/2009","Fri",19,67
"5925","9/4/2009","Fri",20,64
"5926","9/4/2009","Fri",21,68
"5927","9/4/2009","Fri",22,63
"5928","9/4/2009","Fri",23,62
"5929","9/5/2009","Sat",0,51
"5930","9/5/2009","Sat",1,56
"5931","9/5/2009","Sat",2,57
"5932","9/5/2009","Sat",3,58
"5933","9/5/2009","Sat",4,51
"5934","9/5/2009","Sat",5,52
"5935","9/5/2009","Sat",6,55
"5936","9/5/2009","Sat",7,61
"5937","9/5/2009","Sat",8,62
"5938","9/5/2009","Sat",9,64
"5939","9/5/2009","Sat",10,74
"5940","9/5/2009","Sat",11,77
"5941","9/5/2009","Sat",12,65
"5942","9/5/2009","Sat",13,59
"5943","9/5/2009","Sat",14,58
"5944","9/5/2009","Sat",15,56
"5945","9/5/2009","Sat",16,51
"5946","9/5/2009","Sat",17,55
"5947","9/5/2009","Sat",18,51
"5948","9/5/2009","Sat",19,50
"5949","9/5/2009","Sat",20,50
"5950","9/5/2009","Sat",21,49
"5951","9/5/2009","Sat",22,45
"5952","9/5/2009","Sat",23,48
"5953","9/6/2009","Sun",0,54
"5954","9/6/2009","Sun",1,58
"5955","9/6/2009","Sun",2,56
"5956","9/6/2009","Sun",3,58
"5957","9/6/2009","Sun",4,54
"5958","9/6/2009","Sun",5,59
"5959","9/6/2009","Sun",6,59
"5960","9/6/2009","Sun",7,64
"5961","9/6/2009","Sun",8,63
"5962","9/6/2009","Sun",9,60
"5963","9/6/2009","Sun",10,65
"5964","9/6/2009","Sun",11,76
"5965","9/6/2009","Sun",12,71
"5966","9/6/2009","Sun",13,62
"5967","9/6/2009","Sun",14,59
"5968","9/6/2009","Sun",15,57
"5969","9/6/2009","Sun",16,60
"5970","9/6/2009","Sun",17,58
"5971","9/6/2009","Sun",18,61
"5972","9/6/2009","Sun",19,59
"5973","9/6/2009","Sun",20,58
"5974","9/6/2009","Sun",21,54
"5975","9/6/2009","Sun",22,56
"5976","9/6/2009","Sun",23,51
"5977","9/7/2009","Mon",0,58
"5978","9/7/2009","Mon",1,58
"5979","9/7/2009","Mon",2,61
"5980","9/7/2009","Mon",3,60
"5981","9/7/2009","Mon",4,63
"5982","9/7/2009","Mon",5,62
"5983","9/7/2009","Mon",6,72
"5984","9/7/2009","Mon",7,75
